2,1.33514404296875e-05
4,6.9141387939453125e-06
8,1.9550323486328125e-05
16,3.814697265625e-05
32,8.58306884765625e-05
64,0.0002014636993408203
128,0.0004482269287109375
256,0.0010342597961425781
512,0.0021772384643554688
1024,0.0045261383056640625
2048,0.009113550186157227
4096,0.018845081329345703
8192,0.0390772819519043
16384,0.0850057601928711
32768,0.16878890991210938
65536,0.31751394271850586
131072,0.6510331630706787
262144,1.3363354206085205
524288,3.1868369579315186
1048576,5.825533628463745
2097152,11.892400979995728
4194304,24.405417442321777
8388608,53.537293910980225
16777216,113.9630937576294
