9.560585021972656e-05, 0
0.00016641616821289062, 1
0.0002028942108154297, 2
0.0002415180206298828, 3
0.0002803802490234375, 4
0.0003120899200439453, 5
0.00034999847412109375, 6
0.00038933753967285156, 7
0.00042176246643066406, 8
0.0004892349243164062, 9
0.0005285739898681641, 10
0.0005612373352050781, 11
0.0006020069122314453, 12
0.0006418228149414062, 13
0.000675201416015625, 14
0.0007166862487792969, 15
0.0045032501220703125, 16
0.004546403884887695, 17
0.004588127136230469, 18
0.0046346187591552734, 19
0.004670619964599609, 20
0.0047130584716796875, 21
0.004755496978759766, 22
0.004790782928466797, 23
0.004833221435546875, 24
0.004876136779785156, 25
0.004912137985229492, 26
0.00495600700378418, 27
0.004999637603759766, 28
0.005036115646362305, 29
0.0050809383392333984, 30
0.005124807357788086, 31
0.014347553253173828, 32
0.01439666748046875, 33
0.014436960220336914, 34
0.01447153091430664, 35
0.014513731002807617, 36
0.014553546905517578, 37
0.014589309692382812, 38
0.014631986618041992, 39
0.014672279357910156, 40
0.014712810516357422, 41
0.01475667953491211, 42
0.014797210693359375, 43
0.014833211898803711, 44
0.014876604080200195, 45
0.014917612075805664, 46
0.014953851699829102, 47
0.01499795913696289, 48
0.01504206657409668, 49
0.015079021453857422, 50
0.015123605728149414, 51
0.015166521072387695, 52
0.015203714370727539, 53
0.015248537063598633, 54
0.015289545059204102, 55
0.01532745361328125, 56
0.015372514724731445, 57
0.015413999557495117, 58
0.015452146530151367, 59
0.01549839973449707, 60
0.015540361404418945, 61
0.015579938888549805, 62
0.015625715255737305, 63
0.05183219909667969, 64
0.05189085006713867, 65
0.05193805694580078, 66
0.05198049545288086, 67
0.05201983451843262, 68
0.052066802978515625, 69
0.0521092414855957, 70
0.052149057388305664, 71
0.052196502685546875, 72
0.05224919319152832, 73
0.05228924751281738, 74
0.0523371696472168, 75
0.05238151550292969, 76
0.05242204666137695, 77
0.05246996879577637, 78
0.05251312255859375, 79
0.05255389213562012, 80
0.052602529525756836, 81
0.05264568328857422, 82
0.05268716812133789, 83
0.05273604393005371, 84
0.052779197692871094, 85
0.05282139778137207, 86
0.052870750427246094, 87
0.05291438102722168, 88
0.05295681953430176, 89
0.053006649017333984, 90
0.05305075645446777, 91
0.053093671798706055, 92
0.053144216537475586, 93
0.053189992904663086, 94
0.05323290824890137, 95
0.0532839298248291, 96
0.05332827568054199, 97
0.05337166786193848, 98
0.05342435836791992, 99
0.053468942642211914, 100
0.0535130500793457, 101
0.05356478691101074, 102
0.053609609603881836, 103
0.053653717041015625, 104
0.05370593070983887, 105
0.05375075340270996, 106
0.053795576095581055, 107
0.0538480281829834, 108
0.053893089294433594, 109
0.05393862724304199, 110
0.05399179458618164, 111
0.05405306816101074, 112
0.054099321365356445, 113
0.054152727127075195, 114
0.05421638488769531, 115
0.05426359176635742, 116
0.05431795120239258, 117
0.05438041687011719, 118
0.0544276237487793, 119
0.05448269844055176, 120
0.05454587936401367, 121
0.054593563079833984, 122
0.05464911460876465, 123
0.05471968650817871, 124
0.05476975440979004, 125
0.05482602119445801, 126
0.05489087104797363, 127
0.14897894859313965, 128
0.149031400680542, 129
0.14908885955810547, 130
0.14912986755371094, 131
0.14917612075805664, 132
0.1492326259613037, 133
0.14927363395690918, 134
0.14932012557983398, 135
0.14938092231750488, 136
0.14942264556884766, 137
0.14946913719177246, 138
0.14952683448791504, 139
0.14956879615783691, 140
0.14961600303649902, 141
0.1496739387512207, 142
0.14971637725830078, 143
0.1497633457183838, 144
0.14982175827026367, 145
0.14986467361450195, 146
0.14991211891174316, 147
0.14997100830078125, 148
0.15001583099365234, 149
0.15006351470947266, 150
0.15012288093566895, 151
0.15016651153564453, 152
0.15021514892578125, 153
0.15027475357055664, 154
0.15031933784484863, 155
0.15036725997924805, 156
0.15042924880981445, 157
0.15047430992126465, 158
0.15052247047424316, 159
0.15058302879333496, 160
0.15062832832336426, 161
0.15067672729492188, 162
0.1507399082183838, 163
0.1507861614227295, 164
0.1508347988128662, 165
0.1508960723876953, 166
0.15094256401062012, 167
0.15099143981933594, 168
0.15105342864990234, 169
0.15109992027282715, 170
0.15114903450012207, 171
0.15121173858642578, 172
0.1512589454650879, 173
0.15130829811096191, 174
0.15137124061584473, 175
0.15141916275024414, 176
0.15146875381469727, 177
0.15153932571411133, 178
0.15160226821899414, 179
0.15166687965393066, 180
0.1517345905303955, 181
0.15178346633911133, 182
0.15183329582214355, 183
0.15189766883850098, 184
0.151947021484375, 185
0.15199708938598633, 186
0.15206193923950195, 187
0.15211105346679688, 188
0.1521615982055664, 189
0.15222668647766113, 190
0.15227651596069336, 191
0.152327299118042, 192
0.15239286422729492, 193
0.15244340896606445, 194
0.15249419212341309, 195
0.15256023406982422, 196
0.15261101722717285, 197
0.1526622772216797, 198
0.15273261070251465, 199
0.1527843475341797, 200
0.15283560752868652, 201
0.15290284156799316, 202
0.1529545783996582, 203
0.15300607681274414, 204
0.15307378768920898, 205
0.15312623977661133, 206
0.15317773818969727, 207
0.1532459259033203, 208
0.15329861640930176, 209
0.1533503532409668, 210
0.15341901779174805, 211
0.1534719467163086, 212
0.15352392196655273, 213
0.1535930633544922, 214
0.15364694595336914, 215
0.15369915962219238, 216
0.15376877784729004, 217
0.1538231372833252, 218
0.15387558937072754, 219
0.15395045280456543, 220
0.1540055274963379, 221
0.15405821800231934, 222
0.1541290283203125, 223
0.15418457984924316, 224
0.1542372703552246, 225
0.15430808067321777, 226
0.15436339378356934, 227
0.15441679954528809, 228
0.15448808670043945, 229
0.15454411506652832, 230
