0.000160455703735,0,0.000160455703735,0,0.000160455703735,0,0.000160455703735,0,0.000160455703735,0
0.000538110733032,10,0.000538110733032,10,0.000538110733032,10,0.000538110733032,10,0.000538110733032,10
0.001200675964355,20,0.001200675964355,20,0.001200675964355,20,0.001200675964355,20,0.001200675964355,20
0.001875400543213,30,0.001875400543213,30,0.001875400543213,30,0.001875400543213,30,0.001875400543213,30
0.002811431884766,40,0.002811431884766,40,0.002811431884766,40,0.002811431884766,40,0.002811431884766,40
0.003568649291992,50,0.003568649291992,50,0.003568649291992,50,0.003568649291992,50,0.003568649291992,50
0.004126071929932,60,0.004126071929932,60,0.004126071929932,60,0.004126071929932,60,0.004126071929932,60
0.005010366439819,70,0.005010366439819,70,0.005010366439819,70,0.005010366439819,70,0.005010366439819,70
0.005761384963989,80,0.005761384963989,80,0.005761384963989,80,0.005761384963989,80,0.005761384963989,80
0.006563663482666,90,0.006563663482666,90,0.006563663482666,90,0.006563663482666,90,0.006563663482666,90
0.007387638092041,100,0.007387638092041,100,0.007387638092041,100,0.007387638092041,100,0.007387638092041,100
0.008289575576782,110,0.008289575576782,110,0.008289575576782,110,0.008289575576782,110,0.008289575576782,110
0.00926661491394,120,0.00926661491394,120,0.00926661491394,120,0.00926661491394,120,0.00926661491394,120
0.010204076766968,130,0.010204076766968,130,0.010204076766968,130,0.010204076766968,130,0.010204076766968,130
0.010880947113037,140,0.010880947113037,140,0.010880947113037,140,0.010880947113037,140,0.010880947113037,140
0.011589050292969,150,0.011589050292969,150,0.011589050292969,150,0.011589050292969,150,0.011589050292969,150
0.012505769729614,160,0.012505769729614,160,0.012505769729614,160,0.012505769729614,160,0.012505769729614,160
0.013261079788208,170,0.013261079788208,170,0.013261079788208,170,0.013261079788208,170,0.013261079788208,170
0.014118909835816,180,0.014118909835816,180,0.014118909835816,180,0.014118909835816,180,0.014118909835816,180
0.014994859695435,190,0.014994859695435,190,0.014994859695435,190,0.014994859695435,190,0.014994859695435,190
0.015857458114624,200,0.015857458114624,200,0.015857458114624,200,0.015857458114624,200,0.015857458114624,200
0.016837358474732,210,0.016837358474732,210,0.016837358474732,210,0.016837358474732,210,0.016837358474732,210
0.017877101898193,220,0.017877101898193,220,0.017877101898193,220,0.017877101898193,220,0.017877101898193,220
0.019092082977295,230,0.019092082977295,230,0.019092082977295,230,0.019092082977295,230,0.019092082977295,230
0.020457983016968,240,0.020457983016968,240,0.020457983016968,240,0.020457983016968,240,0.020457983016968,240
0.021669864654541,250,0.021669864654541,250,0.021669864654541,250,0.021669864654541,250,0.021669864654541,250
0.02273964881897,260,0.02273964881897,260,0.02273964881897,260,0.02273964881897,260,0.02273964881897,260
0.023452758789063,270,0.023452758789063,270,0.023452758789063,270,0.023452758789063,270,0.023452758789063,270
0.024437427520752,280,0.024437427520752,280,0.024437427520752,280,0.024437427520752,280,0.024437427520752,280
0.025574207305908,290,0.025574207305908,290,0.025574207305908,290,0.025574207305908,290,0.025574207305908,290
0.026928663253784,300,0.026928663253784,300,0.026928663253784,300,0.026928663253784,300,0.026928663253784,300
0.028546094894409,310,0.028546094894409,310,0.028546094894409,310,0.028546094894409,310,0.028546094894409,310
0.030417680740357,320,0.030417680740357,320,0.030417680740357,320,0.030417680740357,320,0.030417680740357,320
0.032383680343628,330,0.032383680343628,330,0.032383680343628,330,0.032383680343628,330,0.032383680343628,330
0.033793449401856,340,0.033793449401856,340,0.033793449401856,340,0.033793449401856,340,0.033793449401856,340
0.035134315490723,350,0.035134315490723,350,0.035134315490723,350,0.035134315490723,350,0.035134315490723,350
0.036556243896484,360,0.036556243896484,360,0.036556243896484,360,0.036556243896484,360,0.036556243896484,360
0.037785053253174,370,0.037785053253174,370,0.037785053253174,370,0.037785053253174,370,0.037785053253174,370
